day,on_frac,q_unknown_map,q_true
3.511806249618530273e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.515277862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.518750190734863281e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.522222757339477539e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.525694608688354492e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.529166936874389648e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.532639503479003906e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.536111116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.539583444595336914e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.543056249618530273e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.546527862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.550000190734863281e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.553472757339477539e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.556944608688354492e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.560416936874389648e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.563889503479003906e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.567361116409301758e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.570833444595336914e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.574306249618530273e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.577777862548828125e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
3.581250190734863281e+00,-1.000000000000000000e+00,-7.177870750427246094e+00,-9.000000000000000000e+00
